symbol,timestamp,open,high,low,close,volume,trade_count,vwap
ICAD,2024-03-07 05:00:00+00:00,1.98,2.0,1.83,1.9,140509.0,685.0,1.904376
INM,2024-03-07 05:00:00+00:00,0.363,0.4718,0.3409,0.379,2139051.0,2356.0,0.398888
IVCA,2024-03-07 05:00:00+00:00,11.13,11.14,11.13,11.14,18817.0,16.0,11.139668
INSE,2024-03-07 05:00:00+00:00,8.93,9.26,8.93,9.18,74964.0,883.0,9.150842
ETAO,2024-03-07 05:00:00+00:00,0.174,0.1773,0.162,0.175,110963.0,195.0,0.168696
HONE,2024-03-07 05:00:00+00:00,10.39,10.52,10.151,10.18,91815.0,1423.0,10.221079
ISUN,2024-03-07 05:00:00+00:00,0.1932,0.209,0.185,0.1951,245262.0,514.0,0.200499
GEGGL,2024-03-07 05:00:00+00:00,22.03,22.04,21.385,22.0,3943.0,27.0,21.924269
HGBL,2024-03-07 05:00:00+00:00,3.0,3.0,2.88,2.93,28296.0,415.0,2.914766
HIBB,2024-03-07 05:00:00+00:00,75.0,77.84,74.76,77.32,210076.0,5153.0,76.931238
HUBCW,2024-03-07 05:00:00+00:00,0.0246,0.0246,0.0165,0.0165,2878.0,69.0,0.020292
IEP,2024-03-07 05:00:00+00:00,19.75,20.246,19.61,19.72,1399630.0,8395.0,19.894451
INBK,2024-03-07 05:00:00+00:00,32.75,32.865,31.38,31.5,28719.0,918.0,31.85096
KGEI,2024-03-07 05:00:00+00:00,3.85,3.85,3.73,3.75,11882.0,136.0,3.772331
DGHI,2024-03-07 05:00:00+00:00,1.52,1.6,1.46,1.58,131214.0,417.0,1.549206
DNLI,2024-03-07 05:00:00+00:00,20.71,20.835,20.3,20.53,944360.0,11002.0,20.559519
GWAV,2024-03-07 05:00:00+00:00,0.591,0.615,0.4851,0.4989,1094103.0,2118.0,0.515752
HBANM,2024-03-07 05:00:00+00:00,21.8419,21.9001,21.62,21.73,10949.0,143.0,21.798353
JD,2024-03-07 05:00:00+00:00,24.52,24.54,23.65,23.99,17446877.0,111207.0,23.990176
JKHY,2024-03-07 05:00:00+00:00,174.74,175.22,172.76,173.78,249651.0,9045.0,173.938998
JZ,2024-03-07 05:00:00+00:00,1.89,1.89,1.74,1.806,10225.0,116.0,1.785655
HLP,2024-03-07 05:00:00+00:00,1.53,1.58,1.45,1.57,40083.0,889.0,1.527663
JYNT,2024-03-07 05:00:00+00:00,9.25,9.43,9.095,9.14,164241.0,2712.0,9.195241
EPOW,2024-03-07 05:00:00+00:00,0.7614,0.9,0.7354,0.89,115433.0,390.0,0.880227
FHTX,2024-03-07 05:00:00+00:00,6.86,7.13,6.38,6.83,121738.0,1451.0,6.863405
FOX,2024-03-07 05:00:00+00:00,25.9,26.17,25.8675,26.11,1237261.0,14942.0,26.042612
HOUR,2024-03-07 05:00:00+00:00,1.4,1.4,1.28,1.31,1971.0,54.0,1.347827
HTIBP,2024-03-07 05:00:00+00:00,15.9885,16.0,15.88,15.88,1383.0,21.0,15.903161
JFIN,2024-03-07 05:00:00+00:00,6.24,6.5794,6.19,6.2,150615.0,991.0,6.385437
KALU,2024-03-07 05:00:00+00:00,73.24,75.57,73.24,75.48,132760.0,4618.0,74.667477
GOOD,2024-03-07 05:00:00+00:00,12.83,12.95,12.8,12.94,196253.0,3075.0,12.899259
HNST,2024-03-07 05:00:00+00:00,4.21,4.89,3.2355,3.93,8160339.0,43735.0,3.980111
DPRO,2024-03-07 05:00:00+00:00,0.17,0.17,0.166,0.168,599394.0,711.0,0.169497
ELUT,2024-03-07 05:00:00+00:00,3.59,3.6,3.5,3.59,8313.0,141.0,3.541334
HYMCW,2024-03-07 05:00:00+00:00,0.0188,0.0196,0.011,0.0131,119966.0,109.0,0.018187
INPX,2024-03-07 05:00:00+00:00,0.05,0.0518,0.0484,0.0491,10245083.0,6912.0,0.049569
JCSE,2024-03-07 05:00:00+00:00,0.8,0.83,0.7983,0.83,5469.0,23.0,0.802083
EVAX,2024-03-07 05:00:00+00:00,2.95,3.1313,2.8243,2.94,46545.0,601.0,2.911749
GTEC,2024-03-07 05:00:00+00:00,2.78,2.83,2.51,2.51,27954.0,202.0,2.704448
ERIE,2024-03-07 05:00:00+00:00,413.14,420.34,411.335,417.35,89693.0,4152.0,416.542387
GSBC,2024-03-07 05:00:00+00:00,53.05,53.29,52.08,52.68,19250.0,834.0,52.6287
IMTXW,2024-03-07 05:00:00+00:00,3.81,3.81,3.78,3.78,1005.0,8.0,3.807045
DSWL,2024-03-07 05:00:00+00:00,2.17,2.221,2.16,2.165,10570.0,84.0,2.173585
FARO,2024-03-07 05:00:00+00:00,21.78,21.78,21.27,21.54,240731.0,4207.0,21.472392
GLNG,2024-03-07 05:00:00+00:00,21.37,21.43,21.03,21.09,1323329.0,11439.0,21.158371
GTBP,2024-03-07 05:00:00+00:00,4.1601,4.4066,4.1601,4.4066,2279.0,58.0,4.297551
HOLOW,2024-03-07 05:00:00+00:00,0.1148,0.12,0.1004,0.1049,44331.0,87.0,0.104314
IMPPP,2024-03-07 05:00:00+00:00,23.0,23.23,22.8,23.23,4672.0,19.0,23.059003
DSGN,2024-03-07 05:00:00+00:00,2.99,2.99,2.84,2.85,142501.0,1972.0,2.895431
FVCB,2024-03-07 05:00:00+00:00,12.2,12.29,12.15,12.29,10098.0,142.0,12.273
GERN,2024-03-07 05:00:00+00:00,2.14,2.18,2.06,2.1,5742348.0,14975.0,2.104501
GRIN,2024-03-07 05:00:00+00:00,8.87,8.97,8.61,8.97,6866.0,178.0,8.843695
INCY,2024-03-07 05:00:00+00:00,59.49,59.72,58.33,59.03,1407742.0,21117.0,59.011016
FMAO,2024-03-07 05:00:00+00:00,20.92,20.93,20.61,20.78,19618.0,375.0,20.823322
FTAIN,2024-03-07 05:00:00+00:00,25.834,26.0,25.36,25.36,16738.0,151.0,25.613901
GBIO,2024-03-07 05:00:00+00:00,2.7,3.01,2.6317,2.95,216525.0,1916.0,2.921282
GOGL,2024-03-07 05:00:00+00:00,13.43,13.62,13.395,13.6,1760821.0,14649.0,13.531343
GOOGL,2024-03-07 05:00:00+00:00,132.795,134.94,131.61,134.38,35604207.0,426345.0,133.89623
HBT,2024-03-07 05:00:00+00:00,19.43,19.5,19.43,19.5,17676.0,518.0,19.476561
INDV,2024-03-07 05:00:00+00:00,21.82,22.3799,21.81,22.05,133471.0,1442.0,22.086621
ICCM,2024-03-07 05:00:00+00:00,1.25,1.28,1.22,1.24,70806.0,294.0,1.240362
IMTE,2024-03-07 05:00:00+00:00,2.51,2.51,2.5,2.5,767.0,28.0,2.513297
IVVD,2024-03-07 05:00:00+00:00,3.82,3.9,3.73,3.81,222914.0,2681.0,3.826728
LBTYA,2024-03-07 05:00:00+00:00,17.15,17.275,16.86,16.95,1607273.0,12054.0,17.034411
FOXF,2024-03-07 05:00:00+00:00,50.8,51.695,50.715,51.06,413949.0,8953.0,51.052651
GECCM,2024-03-07 05:00:00+00:00,25.34,25.34,25.3399,25.3399,300.0,3.0,25.339967
ISRLW,2024-03-07 05:00:00+00:00,0.07,0.0898,0.05,0.05,14610.0,31.0,0.070489
ISTR,2024-03-07 05:00:00+00:00,16.27,16.27,15.92,16.07,25055.0,577.0,16.032113
LAMR,2024-03-07 05:00:00+00:00,117.88,120.94,117.7125,120.58,861431.0,12693.0,119.901034
EVGO,2024-03-07 05:00:00+00:00,3.08,3.15,2.76,2.78,5221230.0,18615.0,2.886008
LCUT,2024-03-07 05:00:00+00:00,9.52,10.01,9.2962,10.0,62424.0,1214.0,9.867407
GBDC,2024-03-07 05:00:00+00:00,15.79,15.8,15.68,15.7,645294.0,5892.0,15.727874
JBSS,2024-03-07 05:00:00+00:00,102.26,103.27,100.8,100.96,76188.0,2505.0,101.666847
FLIC,2024-03-07 05:00:00+00:00,11.12,11.24,10.91,10.95,200488.0,3139.0,11.007046
INTR,2024-03-07 05:00:00+00:00,6.11,6.13,5.94,6.01,1251062.0,7022.0,6.052051
IVDAW,2024-03-07 05:00:00+00:00,0.14,0.14,0.14,0.14,100.0,1.0,0.14
DHCA,2024-03-07 05:00:00+00:00,11.49,11.5,8.9899,11.01,18321.0,304.0,10.462159
INTG,2024-03-07 05:00:00+00:00,20.23,20.23,20.23,20.23,122.0,9.0,20.217131
JMSB,2024-03-07 05:00:00+00:00,17.75,18.29,17.67,17.82,18574.0,344.0,17.82917
FENC,2024-03-07 05:00:00+00:00,9.79,9.8498,9.53,9.61,116692.0,1099.0,9.690685
GLLI,2024-03-07 05:00:00+00:00,10.88,10.92,10.875,10.9,1493.0,68.0,10.893304
HLNE,2024-03-07 05:00:00+00:00,108.1,109.325,106.5,108.77,563522.0,6392.0,108.267249
HLMN,2024-03-07 05:00:00+00:00,9.77,9.875,9.72,9.83,544564.0,5302.0,9.822886
ICCC,2024-03-07 05:00:00+00:00,5.04,5.23,5.04,5.2,8957.0,58.0,5.180071
JAZZ,2024-03-07 05:00:00+00:00,117.05,117.535,115.68,116.37,593639.0,12488.0,116.83879
FNGR,2024-03-07 05:00:00+00:00,2.4,2.45,2.3,2.32,168579.0,1151.0,2.363045
LCID,2024-03-07 05:00:00+00:00,3.22,3.22,3.1,3.12,22467643.0,57622.0,3.142882
DOX,2024-03-07 05:00:00+00:00,92.05,93.91,92.02,93.54,702565.0,14024.0,93.358775
DRTSW,2024-03-07 05:00:00+00:00,0.2549,0.2549,0.2549,0.2549,219.0,1.0,0.2549
FANH,2024-03-07 05:00:00+00:00,4.73,5.0028,4.51,4.79,26155.0,311.0,4.812094
GAINN,2024-03-07 05:00:00+00:00,23.96,24.01,23.8,23.973,9959.0,80.0,23.970851
GECCO,2024-03-07 05:00:00+00:00,24.84,24.84,24.84,24.84,121.0,2.0,24.850413
GGAL,2024-03-07 05:00:00+00:00,23.18,23.34,22.54,22.92,975578.0,7631.0,22.916572
HRZN,2024-03-07 05:00:00+00:00,11.79,11.7924,11.56,11.57,449789.0,4708.0,11.629694
EXEL,2024-03-07 05:00:00+00:00,22.49,22.5075,22.08,22.09,1868430.0,18717.0,22.290139
FATBP,2024-03-07 05:00:00+00:00,15.92,16.0,15.7,15.71,10932.0,157.0,15.90089
HQY,2024-03-07 05:00:00+00:00,81.09,81.73,80.13,80.32,414397.0,9014.0,80.557453
KELYA,2024-03-07 05:00:00+00:00,24.23,24.42,24.02,24.13,202676.0,4287.0,24.123646
EBAY,2024-03-07 05:00:00+00:00,50.82,51.05,50.335,50.78,8784292.0,78852.0,50.757488
EBC,2024-03-07 05:00:00+00:00,13.24,13.31,13.085,13.19,677082.0,7785.0,13.189286
EFTRW,2024-03-07 05:00:00+00:00,0.1731,0.18,0.1575,0.1575,8622.0,37.0,0.172743
IINN,2024-03-07 05:00:00+00:00,2.0,2.0,1.8,1.97,357010.0,1289.0,1.892366
KRT,2024-03-07 05:00:00+00:00,29.33,29.59,29.0801,29.43,25615.0,851.0,29.388393
DRCT,2024-03-07 05:00:00+00:00,21.8,23.169,21.3,22.91,83487.0,1270.0,22.6243
FCNCP,2024-03-07 05:00:00+00:00,21.86,22.08,21.83,21.955,13805.0,250.0,21.967325
INTZ,2024-03-07 05:00:00+00:00,0.1999,0.204,0.1956,0.2,244966.0,669.0,0.200064
FEXDR,2024-03-07 05:00:00+00:00,0.0801,0.18,0.0791,0.087,1500.0,11.0,0.11636
FORA,2024-03-07 05:00:00+00:00,2.75,2.95,2.75,2.79,28387.0,124.0,2.790412
GENE,2024-03-07 05:00:00+00:00,2.94,2.9689,2.77,2.77,23865.0,233.0,2.866586
ISRL,2024-03-07 05:00:00+00:00,10.75,10.75,10.75,10.75,2878.0,13.0,10.749854
HEES,2024-03-07 05:00:00+00:00,58.68,59.24,58.0,58.37,158075.0,3974.0,58.377155
HYW,2024-03-07 05:00:00+00:00,1.3,1.35,1.3,1.3499,9190.0,95.0,1.344776
IONR,2024-03-07 05:00:00+00:00,3.98,4.15,3.98,4.15,16303.0,105.0,4.038589
IQ,2024-03-07 05:00:00+00:00,3.67,3.79,3.65,3.77,5858065.0,15242.0,3.751011
KAVL,2024-03-07 05:00:00+00:00,1.91,2.34,1.91,2.2499,60004.0,477.0,2.173587
DUOT,2024-03-07 05:00:00+00:00,4.05,4.1199,3.8301,3.99,9072.0,147.0,3.956534
DXR,2024-03-07 05:00:00+00:00,7.5,7.76,7.5,7.76,321.0,17.0,7.634424
ESAC,2024-03-07 05:00:00+00:00,6.65,7.08,6.15,6.55,30002.0,333.0,6.645444
ETNB,2024-03-07 05:00:00+00:00,13.32,13.32,12.65,13.02,1698512.0,16627.0,12.974986
GSIT,2024-03-07 05:00:00+00:00,4.2,5.21,4.2,4.59,1655976.0,9979.0,4.901166
HCM,2024-03-07 05:00:00+00:00,14.74,14.87,14.29,14.52,100843.0,1408.0,14.483453
HTLFP,2024-03-07 05:00:00+00:00,25.2181,25.2181,24.65,24.84,4572.0,87.0,24.824834
EKSO,2024-03-07 05:00:00+00:00,1.5,1.64,1.5,1.58,155462.0,828.0,1.575658
GMGI,2024-03-07 05:00:00+00:00,2.93,2.995,2.841,2.9,19628.0,572.0,2.924991
GNFT,2024-03-07 05:00:00+00:00,3.502,3.66,3.5,3.565,4182.0,43.0,3.541163
JL,2024-03-07 05:00:00+00:00,2.28,2.35,2.03,2.19,6806858.0,35527.0,2.161989
FISI,2024-03-07 05:00:00+00:00,18.97,19.16,18.9,19.08,31527.0,788.0,19.018198
GRABW,2024-03-07 05:00:00+00:00,0.186,0.2248,0.186,0.2224,14061.0,41.0,0.204801
JAKK,2024-03-07 05:00:00+00:00,24.07,24.33,23.2125,23.46,106246.0,2494.0,23.596499
LBRDA,2024-03-07 05:00:00+00:00,56.26,56.94,55.98,56.47,170602.0,3918.0,56.581075
DYNT,2024-03-07 05:00:00+00:00,0.4734,0.4734,0.4401,0.4401,7134.0,68.0,0.458661
EEIQ,2024-03-07 05:00:00+00:00,1.08,1.0899,0.9,0.9203,22613.0,155.0,1.020415
HAFC,2024-03-07 05:00:00+00:00,15.65,15.8,15.41,15.74,421911.0,5316.0,15.611765
IVAC,2024-03-07 05:00:00+00:00,3.84,3.86,3.78,3.83,43308.0,685.0,3.822628
KYTX,2024-03-07 05:00:00+00:00,28.19,29.25,28.19,28.78,163629.0,2570.0,28.757827
DMLP,2024-03-07 05:00:00+00:00,31.0,31.68,31.0,31.38,56137.0,630.0,31.47355
ENTG,2024-03-07 05:00:00+00:00,140.25,146.33,140.06,145.37,2450979.0,37952.0,144.866788
FNVT,2024-03-07 05:00:00+00:00,11.21,11.24,11.21,11.21,183765.0,67.0,11.210406
GRI,2024-03-07 05:00:00+00:00,0.8,0.8149,0.79,0.8067,117690.0,505.0,0.801488
DUO,2024-03-07 05:00:00+00:00,0.565,0.5798,0.5501,0.571,31981.0,132.0,0.562045
FLJ,2024-03-07 05:00:00+00:00,0.6988,0.6988,0.631,0.689,99795.0,543.0,0.658152
HSTM,2024-03-07 05:00:00+00:00,26.61,27.085,26.61,26.75,93971.0,2224.0,26.779602
DH,2024-03-07 05:00:00+00:00,8.21,8.49,8.21,8.38,255314.0,4497.0,8.375653
HDSN,2024-03-07 05:00:00+00:00,12.48,12.6099,11.57,11.59,2129030.0,20529.0,11.918572
HOLX,2024-03-07 05:00:00+00:00,75.45,76.47,75.45,76.32,1268584.0,26622.0,76.196134
HSPOW,2024-03-07 05:00:00+00:00,0.02,0.02,0.02,0.02,25000.0,2.0,0.02
INVZW,2024-03-07 05:00:00+00:00,0.3157,0.3157,0.27,0.27,500.0,5.0,0.28584
JOUT,2024-03-07 05:00:00+00:00,43.52,43.975,43.52,43.61,23841.0,1234.0,43.744853
KARO,2024-03-07 05:00:00+00:00,25.34,25.5094,24.805,25.2,5476.0,108.0,25.13056
FOLD,2024-03-07 05:00:00+00:00,12.66,12.76,12.26,12.29,4188418.0,24480.0,12.357916
FWBI,2024-03-07 05:00:00+00:00,7.43,7.86,6.95,7.16,62258.0,744.0,7.212666
ELWS,2024-03-07 05:00:00+00:00,0.51,0.59,0.5028,0.546,102755.0,539.0,0.541015
GLTO,2024-03-07 05:00:00+00:00,0.89,0.9,0.7702,0.849,359328.0,1288.0,0.821217
GNLX,2024-03-07 05:00:00+00:00,6.72,6.72,6.39,6.41,57481.0,1007.0,6.471565
HHS,2024-03-07 05:00:00+00:00,7.58,7.74,7.52,7.74,8657.0,69.0,7.65602
JWEL,2024-03-07 05:00:00+00:00,1.72,1.75,1.72,1.75,1350.0,37.0,1.765195
ENSG,2024-03-07 05:00:00+00:00,126.57,127.15,124.2,124.31,230869.0,5292.0,124.719137
GAME,2024-03-07 05:00:00+00:00,1.55,1.56,1.48,1.56,81974.0,252.0,1.501563
HNVR,2024-03-07 05:00:00+00:00,16.3,16.56,16.25,16.28,4643.0,141.0,16.353049
JFBR,2024-03-07 05:00:00+00:00,1.7,1.74,1.59,1.59,4978.0,77.0,1.656243
FORD,2024-03-07 05:00:00+00:00,0.643,0.666,0.64,0.641,13791.0,86.0,0.646172
LAB,2024-03-07 05:00:00+00:00,2.69,2.8,2.66,2.74,3601680.0,15776.0,2.743436
GRTS,2024-03-07 05:00:00+00:00,2.18,2.65,2.18,2.59,2662631.0,12089.0,2.47342
HOPE,2024-03-07 05:00:00+00:00,11.38,11.49,11.21,11.26,503786.0,5896.0,11.29125
HRMY,2024-03-07 05:00:00+00:00,30.74,31.34,30.6968,31.04,232634.0,5687.0,31.07828
KPRX,2024-03-07 05:00:00+00:00,0.6889,0.6999,0.665,0.666,57789.0,207.0,0.67217
ENCPW,2024-03-07 05:00:00+00:00,0.0325,0.0358,0.0278,0.0325,98469.0,91.0,0.03405
ESSA,2024-03-07 05:00:00+00:00,17.75,17.77,17.7,17.77,6615.0,239.0,17.762114
GRNQ,2024-03-07 05:00:00+00:00,1.56,1.59,1.5,1.58,35391.0,127.0,1.525268
HURN,2024-03-07 05:00:00+00:00,98.77,100.19,98.18,99.37,128205.0,3227.0,99.304604
EPIX,2024-03-07 05:00:00+00:00,8.72,8.9468,8.5,8.72,69871.0,755.0,8.694944
HBNC,2024-03-07 05:00:00+00:00,12.65,12.84,12.4,12.48,115452.0,2244.0,12.497319
KZR,2024-03-07 05:00:00+00:00,1.03,1.04,0.977,1.0,615245.0,1747.0,1.009395
DLHC,2024-03-07 05:00:00+00:00,14.93,15.1,14.73,14.76,23217.0,1075.0,14.856088
FUV,2024-03-07 05:00:00+00:00,0.51,0.51,0.4902,0.4993,41306.0,290.0,0.501886
KIDS,2024-03-07 05:00:00+00:00,26.94,30.495,26.325,28.73,449010.0,6232.0,29.082059
LANC,2024-03-07 05:00:00+00:00,205.82,208.54,203.8,205.02,125920.0,4696.0,205.091948
FTAIO,2024-03-07 05:00:00+00:00,25.31,25.31,25.31,25.31,1435.0,26.0,25.31
GAN,2024-03-07 05:00:00+00:00,1.45,1.47,1.4307,1.46,138797.0,635.0,1.455677
GBNY,2024-03-07 05:00:00+00:00,10.5,10.5,10.5,10.5,553.0,29.0,10.503816
HYPR,2024-03-07 05:00:00+00:00,1.24,1.2698,1.16,1.2,125889.0,560.0,1.239064
FEMY,2024-03-07 05:00:00+00:00,1.89,2.15,1.83,2.03,767280.0,2528.0,1.997451
GGE,2024-03-07 05:00:00+00:00,0.0362,0.0373,0.0352,0.0367,6310699.0,5448.0,0.0364
FAT,2024-03-07 05:00:00+00:00,8.46,8.5,8.21,8.3,6107.0,233.0,8.380082
HSIC,2024-03-07 05:00:00+00:00,75.55,75.87,74.875,75.22,928217.0,15085.0,75.257721
KVAC,2024-03-07 05:00:00+00:00,10.435,10.435,10.43,10.43,17671.0,73.0,10.431596
EU,2024-03-07 05:00:00+00:00,3.86,4.0899,3.86,4.04,803784.0,5222.0,4.010381
HLVX,2024-03-07 05:00:00+00:00,19.07,19.16,17.87,18.64,139956.0,3366.0,18.442858
III,2024-03-07 05:00:00+00:00,4.18,4.38,4.17,4.38,145365.0,963.0,4.286566
LCFY,2024-03-07 05:00:00+00:00,6.0,6.59,6.0,6.59,861.0,18.0,6.18454
FUSN,2024-03-07 05:00:00+00:00,9.9,10.5,9.9,10.03,1254887.0,6568.0,10.087094
GLBE,2024-03-07 05:00:00+00:00,33.1,34.0,32.62,33.57,1153414.0,14026.0,33.558842
GLBS,2024-03-07 05:00:00+00:00,2.14,2.21,2.11,2.2,77763.0,684.0,2.168892
INBX,2024-03-07 05:00:00+00:00,35.9,35.9,35.6491,35.77,398349.0,5412.0,35.753243
ISPC,2024-03-07 05:00:00+00:00,0.45,0.46,0.435,0.4351,13545.0,140.0,0.442698
KRNY,2024-03-07 05:00:00+00:00,6.32,6.36,6.1944,6.26,284882.0,3989.0,6.251524
FLNT,2024-03-07 05:00:00+00:00,0.55,0.6,0.55,0.5951,204752.0,558.0,0.580094
GSM,2024-03-07 05:00:00+00:00,4.41,4.65,4.41,4.54,2701125.0,9129.0,4.524896
HYZN,2024-03-07 05:00:00+00:00,0.6211,0.629,0.62,0.6248,188534.0,1192.0,0.623405
IFRX,2024-03-07 05:00:00+00:00,1.71,1.76,1.64,1.66,142813.0,442.0,1.677461
INO,2024-03-07 05:00:00+00:00,9.65,9.71,8.3486,9.03,835746.0,8481.0,8.892435
KRKR,2024-03-07 05:00:00+00:00,0.3849,0.39,0.364,0.37,6746.0,47.0,0.376544
DNTH,2024-03-07 05:00:00+00:00,25.17,25.99,24.84,25.32,188958.0,3351.0,25.269555
IMKTA,2024-03-07 05:00:00+00:00,76.97,77.75,76.28,76.41,69174.0,2484.0,76.705206
KMDA,2024-03-07 05:00:00+00:00,6.05,6.2352,5.99,6.2,43384.0,539.0,6.111671
DWACW,2024-03-07 05:00:00+00:00,18.38,18.49,17.78,18.055,66655.0,619.0,18.181049
GBBKR,2024-03-07 05:00:00+00:00,0.05,0.0698,0.05,0.0676,194269.0,102.0,0.056195
JBHT,2024-03-07 05:00:00+00:00,202.69,202.94,200.43,202.29,390952.0,13537.0,201.849579
JSPR,2024-03-07 05:00:00+00:00,27.5,27.9999,25.75,26.7,173059.0,2584.0,27.01917
KTTAW,2024-03-07 05:00:00+00:00,0.019,0.019,0.019,0.019,1499.0,1.0,0.019
LASR,2024-03-07 05:00:00+00:00,12.88,12.88,12.68,12.81,77279.0,1645.0,12.796562
DRMAW,2024-03-07 05:00:00+00:00,0.0092,0.0093,0.0092,0.0093,5115.0,2.0,0.009202
DOMO,2024-03-07 05:00:00+00:00,11.81,11.8699,11.34,11.36,739686.0,7741.0,11.357627
EYE,2024-03-07 05:00:00+00:00,22.86,23.45,22.74,23.25,583801.0,9735.0,23.21219
FCNCO,2024-03-07 05:00:00+00:00,22.93,23.03,22.84,22.9,6071.0,84.0,22.982025
FDMT,2024-03-07 05:00:00+00:00,28.57,29.66,28.0,29.51,686232.0,7404.0,29.236403
HOOK,2024-03-07 05:00:00+00:00,0.7958,0.8199,0.771,0.7769,427703.0,725.0,0.790011
INAB,2024-03-07 05:00:00+00:00,1.17,1.23,1.17,1.22,120757.0,601.0,1.192545
GPAK,2024-03-07 05:00:00+00:00,0.2703,0.2795,0.245,0.25,127654.0,311.0,0.261314
DDI,2024-03-07 05:00:00+00:00,12.08,12.69,11.7,11.72,55144.0,1096.0,12.16764
FBIZ,2024-03-07 05:00:00+00:00,34.5467,34.73,34.31,34.31,4749.0,262.0,34.408874
FMNB,2024-03-07 05:00:00+00:00,13.49,13.56,13.26,13.31,60021.0,1292.0,13.362366
KFFB,2024-03-07 05:00:00+00:00,3.93,4.11,3.87,3.87,4958.0,49.0,3.961816
HWCPZ,2024-03-07 05:00:00+00:00,24.32,24.72,24.32,24.6,21657.0,86.0,24.576209
LAES,2024-03-07 05:00:00+00:00,2.0,2.17,1.93,2.1,1457572.0,5046.0,2.07532
HST,2024-03-07 05:00:00+00:00,20.99,21.08,20.77,20.81,5076075.0,30921.0,20.847892
LASE,2024-03-07 05:00:00+00:00,1.73,2.4599,1.73,2.25,1276985.0,4610.0,2.13941
DXYN,2024-03-07 05:00:00+00:00,0.53,0.5799,0.53,0.54,98963.0,393.0,0.559223
HYMC,2024-03-07 05:00:00+00:00,2.25,2.4463,2.1915,2.28,278038.0,1963.0,2.321838
IART,2024-03-07 05:00:00+00:00,36.22,36.51,36.02,36.1,403985.0,9250.0,36.137213
INTE,2024-03-07 05:00:00+00:00,10.82,10.8297,10.82,10.8297,368.0,5.0,10.824878
IPX,2024-03-07 05:00:00+00:00,14.2,15.0926,14.2,15.0,43341.0,476.0,14.911598
ECX,2024-03-07 05:00:00+00:00,2.01,2.0781,1.9,1.94,89698.0,577.0,1.977309
FIXX,2024-03-07 05:00:00+00:00,0.9,0.92,0.8624,0.9024,158325.0,648.0,0.894745
GRRR,2024-03-07 05:00:00+00:00,0.79,0.79,0.7326,0.74,1485654.0,2790.0,0.750634
HLTH,2024-03-07 05:00:00+00:00,0.25,0.2545,0.2428,0.253,192348.0,647.0,0.249843
DSGR,2024-03-07 05:00:00+00:00,30.63,31.895,28.005,28.65,283034.0,3409.0,30.05951
DTIL,2024-03-07 05:00:00+00:00,12.58,12.78,12.3,12.57,70986.0,1218.0,12.529562
FCBC,2024-03-07 05:00:00+00:00,33.59,33.8,33.08,33.35,23109.0,680.0,33.274209
FTCI,2024-03-07 05:00:00+00:00,0.5031,0.5205,0.491,0.5061,305224.0,1450.0,0.507501
GOGO,2024-03-07 05:00:00+00:00,8.92,9.15,8.82,8.86,899121.0,10843.0,8.933117
ESHAR,2024-03-07 05:00:00+00:00,0.0901,0.0901,0.0901,0.0901,11000.0,3.0,0.0901
INCR,2024-03-07 05:00:00+00:00,1.9,1.9,1.85,1.88,44806.0,363.0,1.876607
INVE,2024-03-07 05:00:00+00:00,8.69,8.84,7.96,8.61,141992.0,1043.0,8.548878
LAND,2024-03-07 05:00:00+00:00,13.17,13.24,13.05,13.13,139695.0,2480.0,13.134748
FITBP,2024-03-07 05:00:00+00:00,25.02,25.02,24.83,25.0,6157.0,135.0,24.923879
GNTX,2024-03-07 05:00:00+00:00,36.9,37.575,36.9,37.1,1717387.0,23204.0,37.246223
HUDI,2024-03-07 05:00:00+00:00,2.79,2.85,2.7,2.8,40218.0,253.0,2.746934
JG,2024-03-07 05:00:00+00:00,3.26,3.31,3.1,3.2,13377.0,181.0,3.334964
JVSAU,2024-03-07 05:00:00+00:00,10.23,10.23,10.225,10.23,20899.0,13.0,10.229767
DXPE,2024-03-07 05:00:00+00:00,36.03,40.31,36.03,40.1,211161.0,3579.0,38.990834
EVBG,2024-03-07 05:00:00+00:00,35.16,35.19,35.01,35.1,564303.0,5906.0,35.076407
HAO,2024-03-07 05:00:00+00:00,5.9,6.2199,5.32,5.36,47943.0,407.0,5.686651
IIIV,2024-03-07 05:00:00+00:00,21.24,22.045,21.24,21.9,203400.0,2826.0,21.766938
IXAQW,2024-03-07 05:00:00+00:00,0.0194,0.021,0.0194,0.021,174500.0,55.0,0.020572
JRSH,2024-03-07 05:00:00+00:00,2.9899,2.9899,2.9,2.9399,6685.0,47.0,2.9649
ENCP,2024-03-07 05:00:00+00:00,8.2,8.5,7.99,8.2416,63098.0,625.0,8.205308
FAZE,2024-03-07 05:00:00+00:00,0.187,0.1939,0.18,0.1825,398949.0,771.0,0.186027
FNLC,2024-03-07 05:00:00+00:00,23.3112,23.55,23.25,23.36,12457.0,276.0,23.35746
GOOG,2024-03-07 05:00:00+00:00,133.89,135.82,132.66,135.24,23989221.0,276397.0,134.785661
HCSG,2024-03-07 05:00:00+00:00,12.89,13.0,12.63,12.68,438328.0,6360.0,12.735821
DMTK,2024-03-07 05:00:00+00:00,0.78,0.7999,0.6869,0.6992,1090969.0,2771.0,0.719124
HOWL,2024-03-07 05:00:00+00:00,7.0,7.03,6.31,6.75,178360.0,2575.0,6.813726
